STATION CODE,LOCATIONS,STATE,Temp,D.O. (mg/l),PH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATENAN N+ NITRITENANN (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml)Mean,year,Water_Quality
1704,"D/S SARDULGARH, PUNJAB",KERALA,20.05,4.5,6.6,1269,7.2,2.58,1511.625,4068.625,2010,Poor
1705,"U/S SARDULGARH, PUNJAB",KERALA,20.05,4.7,6.7,1216,7.2,2.58,1511.625,4068.625,2010,Poor
1717,"KODRA DAM, MOUNT ABU, ",KERALA,21.3,5.2,7.3,465,0.9,0.59,4,9,2010,Good
2624,MARKANDA U/S KALA AMB,KERALA,22.1,7.8,8.2,410,1.2,0.1,16,32,2010,Good
2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,KERALA,22.33,6.7,8.12,396,1.53,0.15,10,29,2010,Good
1871,"MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",KERALA,21.5,8,8.1,403,0.8,0.1,12,25,2010,Good
1424,"IMPHAL AT MAHABALI, MANIPUR",KERALA,24,4.88,7.94,149,2.65,0.516,221,165,2010,Poor
1457,"IMPHAL AT KOIRENGEI, MANIPUR",KERALA,22,5.67,7.02,153,1.67,0.516,221,22,2010,Good
1458,"IRIL AT PORAMPET, MANIPUR",KERALA,24,6,6.9,300,2.23,0.516,221,91,2010,Good
1624,"LILONG, MANIPUR",KERALA,23,6.15,7.45,234,2,0.516,221,222,2010,Good
1625,"HUMP BRIDGE, MANIPUR",KERALA,23,4.0125,7.35,357,7.2,0.516,221,636,2010,Poor
1626,"HEIRANGOITHONG, MANIPUR",KERALA,24,4.0125,7.52,422,5.53,0.516,221,531,2010,Poor
1627,"KIYAMGI, MANIPUR",KERALA,24,5.48,7.42,180,2.08,0.516,221,136,2010,Good
1628,"MINUTHONG(IMPHAL RIVER, MANIPUR",KERALA,23,5.13,7.46,162,2.23,0.516,221,211,2010,Good
1427,UMTREW AT BYRNIHAT EAST,KERALA,25,7.85,7.13,254,6.68,2.58,345,488,2010,Good
1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.",KERALA,24,6.58,6.5,655,5.93,2.58,40,60,2010,Good
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",KERALA,20.05,7.58,7.03,191,2.08,2.58,1511.625,2900,2010,Good
1632,"GANOL RIVER TURA, MEGHALAYA",KERALA,24,8.23,7.05,137,1.4,2.58,243,323,2010,Good
1633,SIMSANG RIVER WILLIAMNAGAR,MIZORAM,25,8.23,7.38,143,1.55,2.58,255,360,2010,Good
2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,22,6.6,7.3,210,1.3,0.516,8.5,242,2010,Good
2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,22,6.8,7.2,220,1.5,0.516,221,97,2010,Good
2052,TUIRIAL UPPER CATCHMENT,MIZORAM,23,6.8,7,317,1.5,0.516,8,45,2010,Good
2053,TUIRIAL LOWER CATCHMENT,KERALA,23,6.4,6.7,323,1.4,0.516,19,205,2010,Good
1403,GUMTI AT U/S SOUTH TRIPURA,tripura,28,6.5,7.7,146,1.6,0.516,302,390,2010,Good
1404,GUMTI AT D/S SOUTH TRIPURA,tripura,28,6.2,7.7,176,3.5,0.2,532,592,2010,Good
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",tripura,29,6.3,8,198,4.2,0.3,524,686,2010,Good
1150,GAUTAMINANGODAVARI RIVER,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",28,7.3,7.4,332,0.7,0.3,6,12,2009,Good
1246,GAUTAMINANGODAVARI RIVER,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",29,6.5,7.5,1303.375,7.2,0.4,15,37,2009,Good
2459,GAUTAMINANGODAVARI RIVER,"DAMANGANGA AT ZARI CAUSE WAY BRIDGE,DAMAN",30,6.1,7.3,1303.375,7.2,2.58,180,902,2009,Good
2460,GAUTAMINANGODAVARI RIVER,"DAMANGANGA DISCHARGE POINT OF DISTILLERY, DAMAN",30,6.3,7.4,1303.375,7.2,2.58,158,698,2009,Good
2461,GAUTAMINANGODAVARI RIVER,"DAMANGANGA AT DAMAN JETTY, MOTI DAMAN",30,5.9,7.5,1303.375,7.2,2.58,180,1800,2009,Good
2462,GAUTAMINANGODAVARI RIVER,"DAMANGANGA VAPI WEIR,VAPI, DAMAN",30,6.6,7.8,371,1.8965,2.58,180,1800,2009,Good
2463,GAUTAMINANGODAVARI RIVER,"DAMANGANGA AT LAVACHA TEMPLE, SILVASSA",30,6.2,7.4,368,7.2,2.58,265,1075,2009,Good
2464,GAUTAMINANGODAVARI RIVER,"DAMANGANGA D/S OF M/S SURAT BEVERAGES, VILLAGE DADRA, SILVASSA",30,6.7,7.7,354,4,2.58,137,947,2009,Good
2465,GAUTAMINANGODAVARI RIVER,"DAMANGANGA AT NAROLI BRIDGE, SILVASSA",33,6.8,8,374,7.2,1.5,180,1800,2009,Good
2466,GAUTAMINANGODAVARI RIVER,"DAMANGANGA AT VILLAGE NAMDHA, VAPI",30,5.9,7.4,1303.375,7.2,2.58,7,607,2009,Good
1393,GAUTAMINANGODAVARI RIVER,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",28,7.3,7.4,332,0.7,0.3,6,12,2009,Good
1860,GAUTAMINANGODAVARI RIVER,BALEHWAR KHADI AT N.H. NO. 8,30,5.7,8,601,7.2,0.5,1511.625,4068.625,2009,Good
1861,GAUTAMINANGODAVARI RIVER,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,30,4.7,8.3,753,3.7,0.5,1511.625,4068.625,2009,Poor
1862,GAUTAMINANGODAVARI RIVER,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,28,5.8,7.8,1303.375,3,0.5,1511.625,4068.625,2009,Good
1865,GAUTAMINANGODAVARI RIVER,RIVER DHADAR AT KOTHADA,30,4.0125,7.5,1108,6,0.6,16,85,2009,Poor
1148,GAUTAMINANGODAVARI RIVER,"AMBIKA AT BILIMORA, GUJARAT",30,6.1,8.1,1303.375,3.2,0.3,1511.625,4068.625,2009,Good
1434,GAUTAMINANGODAVARI RIVER,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",30,4.0125,7.1,1303.375,7.2,1.7,1511.625,4068.625,2009,Poor
1436,GAUTAMINANGODAVARI RIVER,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",27,4.0125,7.8,1303.375,5.8,0.2,833,1366,2009,Poor
1438,GAUTAMINANGODAVARI RIVER,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",30,4.2,8.2,901,6.7,0.4,1511.625,4068.625,2009,Poor
2072,GAUTAMINANGODAVARI RIVER,RIVER BHOGAVO D/S OF SURENDRANAGAR.,28,4.0125,8.3,1303.375,5.6,0.1,49,148,2009,Poor
2082,GAUTAMINANGODAVARI RIVER,"TRIVENI SANGAM, NR. SOMNATH TEMPLE, VERAVAL, DIST. JUNAGADH.",29,5,7.7,1303.375,3.1,0.1,41,114,2009,Good
1399,GAUTAMINANGODAVARI RIVER,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",31,7.2,6.3,1303.375,1.6,0.41,13,17,2009,Good
1400,GAUTAMINANGODAVARI RIVER,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",29,5.5,7.8,401,1.3,0.21,2,5,2009,Good
1475,GAUTAMINANGODAVARI RIVER,ZUARI AT PANCHAWADI,30,6.2,6.9,1303.375,1.3,0.48,13,17,2009,Good
1476,GAUTAMINANGODAVARI RIVER,"MANDOVI AT TONCA, MARCELA, GOA",29,6.5,6.8,1303.375,2.3,0.04,5,8,2009,Good
1543,GAUTAMINANGODAVARI RIVER,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",24,8.1,7.7,1303.375,2.6,0.1,79,130,2009,Good
1544,GAUTAMINANGODAVARI RIVER,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",27,7.8,6.4,609,2.3,0.08,49,70,2009,Good
1545,GAUTAMINANGODAVARI RIVER,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",27,7.8,6.4,90,2,0.516,13,17,2009,Good
1546,GAUTAMINANGODAVARI RIVER,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",28,7.2,6.5,1303.375,1.6,0.25,17,46,2009,Good
1547,GAUTAMINANGODAVARI RIVER,"RIVER TALPONA AT CANACONA, GOA",27,4.2,7.6,1303.375,0.7,0.18,2,8,2009,Poor
1548,GAUTAMINANGODAVARI RIVER,"RIVER ASSONORA AT ASSONORA, GOA",26,6.5,6.4,505,1.6,0.13,8,13,2009,Good
2270,GAUTAMINANGODAVARI RIVER,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",28,7.4,6.9,1303.375,2,0.15,5,10,2009,Good
2271,GAUTAMINANGODAVARI RIVER,"RIVER SAL PAZORKHONI,CUNCOLIM(NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",28,5.4,7,1303.375,1.7,0.92,29,48,2009,Good
2272,GAUTAMINANGODAVARI RIVER,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",27,6.6,7.2,692,1.9,0.34,105,175,2009,Good
2273,GAUTAMINANGODAVARI RIVER,"RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM",29,5.1,7.5,183,2.3,0.38,1201,1754,2009,Good
2274,GAUTAMINANGODAVARI RIVER,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,29,7.3,6.8,1303.375,2.5,0.42,87,162,2009,Good
2275,GAUTAMINANGODAVARI RIVER,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",28,7.2,6.9,1303.375,2.2,0.28,134,206,2009,Good
2276,GAUTAMINANGODAVARI RIVER,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",28,7,6.8,1303.375,3,0.32,69,126,2009,Good
1092,GAUTAMINANGODAVARI RIVER,"KALU AT ATALE VILLAGE, MAHARASHTRA",28,5.5,7.7,1303.375,7.2,0.72,410,800,2009,Good
1093,GAUTAMINANGODAVARI RIVER,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",29,6.9,7.6,136,3.8,0.26,143,309,2009,Good
1094,GAUTAMINANGODAVARI RIVER,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",29,6.9,7.7,120,3.9,0.37,207,280,2009,Good
1461,GAUTAMINANGODAVARI RIVER,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",28,6.7,8,111,3.6,0.31,45,143,2009,Good
1462,GAUTAMINANGODAVARI RIVER,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",26,6.9,7.3,229,3.8,0.68,108,257,2009,Good
2162,GAUTAMINANGODAVARI RIVER,ULHAS RIVER ATJAMBHUL WATER WORKS.,29,6.8,7.5,171,3.8,0.34,88,199,2009,Good
2164,GAUTAMINANGODAVARI RIVER,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,29,6.9,7.3,183,2.2,1.25,2,56,2009,Good
2168,GAUTAMINANGODAVARI RIVER,MITHI RIVER,33.25,4.0125,7.6,1303.375,7.2,1.78,1195,1536,2009,Poor
2198,GAUTAMINANGODAVARI RIVER,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),32,5.4,7.2,925,7.2,0.78,279,512,2009,Good
2199,GAUTAMINANGODAVARI RIVER,SAVITRI RIVER AT OVALE VILLAGE.,22,6.2,7.2,1303.375,2.5,2.58,6,127,2009,Good
1151,GAUTAMINANGODAVARI RIVER,"PATALGANGA AT SHILPHATA, MAHARASHTRA",26,7,7.4,225,3.8,0.26,152,375,2009,Good
1152,GAUTAMINANGODAVARI RIVER,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",33.25,6.6,8.1,102,3.9,0.26,165,345,2009,Good
17,GAUTAMINANGODAVARI RIVER,"PERIYAR NEAR ALWAYENANELOOR, KERALA",28,8.1,6.3,1303.375,1.1,0.31,100,690,2009,Good
18,GAUTAMINANGODAVARI RIVER,"PERIYAR AT KALADY, KERALA",27,6.9,6.8,41,0.8,0.22,261,1487,2009,Good
20,GAUTAMINANGODAVARI RIVER,"CHALIYAR AT KOOLIMADU, KERALA",27,6.9,6.9,78,0.5,0.23,393,703,2009,Good
21,GAUTAMINANGODAVARI RIVER,"CHALIYAR AT CHUNGAPALLY, KERALA",26,6.7,6.9,1303.375,0.6,0.28,433,715,2009,Good
42,GAUTAMINANGODAVARI RIVER,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",27,7.3,7,49,0.7,0.66,228,445,2009,Good
43,GAUTAMINANGODAVARI RIVER,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",28,6.7,6.7,67,1.3,0.4,309,1025,2009,Good
1154,GAUTAMINANGODAVARI RIVER,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",29,6.5,6.6,109,1.2,0.37,142,679,2009,Good
1155,GAUTAMINANGODAVARI RIVER,"KARAMANA AT MOONNATTUMUKKU, KERALA",26,4.0125,6.6,1303.375,7.2,1.48,1511.625,4068.625,2009,Poor
1156,GAUTAMINANGODAVARI RIVER,"PAMBA AT CHENGANNUR, KERALA",27,6.9,6.5,108,1,0.42,540,1083,2009,Good
1338,GAUTAMINANGODAVARI RIVER,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",28,6.4,6.6,48,1,0.25,154,603,2009,Good
1339,GAUTAMINANGODAVARI RIVER,"MEENACHIL AT KIDANGOOR, KERALA",26,7.2,6.7,109,0.8,0.44,1000,1400,2009,Good
1340,GAUTAMINANGODAVARI RIVER,"MANIMALA  AT KALLOOPARA, KERALA",29,6.8,7.1,61,1.5,0.5,130,485,2009,Good
1341,GAUTAMINANGODAVARI RIVER,"PAMBA AT THAKAZHY, KERALA",28,6.1,6.7,244,0.9,0.33,655,1113,2009,Good
1342,GAUTAMINANGODAVARI RIVER,"ACHENKOIL AT THUMPAMON, KERALA",27,6.8,7,62,0.6,0.93,240,434,2009,Good
1384,GAUTAMINANGODAVARI RIVER,"MANIMALA AT THONDRA, KERALA",28,7.1,7,59,0.8,0.71,540,890,2009,Good
1442,GAUTAMINANGODAVARI RIVER,"VAMANAPURAM, KERALA",27,7.4,6.6,64,0.7,0.29,288,1425,2009,Good
1443,GAUTAMINANGODAVARI RIVER,"ACHENKOIL AT CHENNITHULA, KERALA",26,6.4,7,79,0.8,0.73,271,493,2009,Good
1563,GAUTAMINANGODAVARI RIVER,"NEYYAR AMARAVILA, KERALA",26,7.2,6.7,73,0.9,0.28,335,2150,2009,Good
1564,GAUTAMINANGODAVARI RIVER,"AYUR, KERALA",27,6.2,7,83,0.6,0.93,282,505,2009,Good
1565,GAUTAMINANGODAVARI RIVER,"PAMBA DOWN, KERALA",29,6.1,6.7,55,1.4,0.55,825,1450,2009,Good
1566,GAUTAMINANGODAVARI RIVER,"THIRURANGADY, KERALA",28,6.6,6.5,79,0.8,0.13,195,650,2009,Good
1567,GAUTAMINANGODAVARI RIVER,"KUTTIYADY ESTATE, KERALA",26,6.9,6.7,198,0.3,0.2,40,180,2009,Good
1568,GAUTAMINANGODAVARI RIVER,"MAHI VALAYAM, KERALA",27,7.3,6.5,44,0.5,0.21,233,400,2009,Good
1569,GAUTAMINANGODAVARI RIVER,"KUPPAM THALIPARAMBA, KERALA",28,6.2,6.6,1303.375,1,0.93,233,360,2009,Good
1570,GAUTAMINANGODAVARI RIVER,"NEELASHWER HOSDURG, KERALA",29,5.2,7.1,1303.375,1,0.13,518,918,2009,Good
1571,GAUTAMINANGODAVARI RIVER,"KORINGODA KAKKADAVU,  KERALA",28,7.4,7,45,1.1,0.11,1043,1933,2009,Good
1572,GAUTAMINANGODAVARI RIVER,"CHANDRIGIRI PADIYATHADKA, KERALA",28,7.6,6.7,52,1.1,0.11,613,963,2009,Good
1573,GAUTAMINANGODAVARI RIVER,"CHAITRAPUZHA IRUMPANAM, KERALA",28,4.0125,6.3,841,2,1.07,430,913,2009,Poor
2284,GAUTAMINANGODAVARI RIVER,R NEYYAR AT ARUVIPURAM,26,6.6,6.7,72,0.7,0.32,463,1655,2009,Good
2285,GAUTAMINANGODAVARI RIVER,R MAMOM AT MAMOM BRIDGE,26,6.4,6.7,122,0.7,0.34,343,1630,2009,Good
2286,GAUTAMINANGODAVARI RIVER,R AYROOR AT AYROOR BRIDGE,26,5.4,6.6,102,0.9,0.26,240,1913,2009,Good
2287,GAUTAMINANGODAVARI RIVER,R ITHIKKARA AT ITHIKKARA,27,6.2,7,1303.375,0.9,1.05,162,289,2009,Good
2288,GAUTAMINANGODAVARI RIVER,R PALLICKAL AT NELLIMUKAL,27,6.9,7.1,71,0.5,0.26,125,246,2009,Good
2289,GAUTAMINANGODAVARI RIVER,R KARUVANNURR AT KARUVANNUR BRIDGE,28,6.7,6.5,55,0.9,0.6,265,500,2009,Good
2290,GAUTAMINANGODAVARI RIVER,R PUZHACKAL AT PUZHACKAL BRIDGE,28,5.7,6.7,127,1.9,0.35,221,473,2009,Good
2291,GAUTAMINANGODAVARI RIVER,R KEECHERI AT VADAKKANCHERY BRIDGE,28,6,6.9,77,1.8,0.61,290,500,2009,Good
2292,GAUTAMINANGODAVARI RIVER,R THIRUR AT THALAKKADATHUR BRIDGE,28,5.2,6.1,1303.375,1.1,0.14,235,820,2009,Good
2293,GAUTAMINANGODAVARI RIVER,R KADALUNDI AT HAJIRAPPALLY,28,7.4,6.4,78,1.2,0.12,280,720,2009,Good
2294,GAUTAMINANGODAVARI RIVER,R KALLAI AT KALLAI BRIDGE,27,4.0125,7.3,1303.375,1.3,0.62,560,1290,2009,Poor
2295,GAUTAMINANGODAVARI RIVER,R CORAPUZHA AT KANAYANKODE,27,6,7.1,1303.375,1.1,0.14,750,1465,2009,Good
2296,GAUTAMINANGODAVARI RIVER,R THALLASSERY AT PATHIPPALAM,28,6.4,6.1,62,0.7,0.28,213,425,2009,Good
2297,GAUTAMINANGODAVARI RIVER,R ANCHARAKANDY AT MERUVAMBA,27,6.6,6.3,59,1,0.16,248,385,2009,Good
2298,GAUTAMINANGODAVARI RIVER,R KUPPAM AT RAYAROM,27,7.1,6.4,59,0.9,0.13,178,275,2009,Good
2299,GAUTAMINANGODAVARI RIVER,R RAMAPURAM AT RAMAPURAM BRIDGE,28,6.4,7.1,1303.375,0.8,0.19,110,195,2009,Good
2300,GAUTAMINANGODAVARI RIVER,R PERUVAMBA AT CHANDAPPURA,28,7.3,6.2,51,0.9,0.21,195,340,2009,Good
2301,GAUTAMINANGODAVARI RIVER,R KAVVAI AT KUTTIYOL PALAM,29,6.8,6.5,80,0.8,0.26,53,100,2009,Good
2302,GAUTAMINANGODAVARI RIVER,R NEELASWARAM AT NAMBIARKAL DAM,28,6.4,6.7,1303.375,2.2,0.12,820,1055,2009,Good
2303,GAUTAMINANGODAVARI RIVER,R PULLUR AT PULLUR BR.,27,5.8,6.5,59,1.5,0.13,1511.625,2788,2009,Good
2304,GAUTAMINANGODAVARI RIVER,R MOGRAL AT MOGRAL BR.,28,5.2,7.2,1303.375,1.2,0.18,843,2275,2009,Good
2305,GAUTAMINANGODAVARI RIVER,R SHRIYA AT ANGADIMOGARU,27,7.7,6.8,67,0.9,0.08,1511.625,2257,2009,Good
2306,GAUTAMINANGODAVARI RIVER,R UPPALA AT  UPPALA BR.,28,5.7,7.2,1303.375,1.4,0.09,1511.625,2785,2009,Good
2307,GAUTAMINANGODAVARI RIVER,R MANJESWAR AT BAJRAKKARA BR.,25,6.7,6.3,177,1.2,0.2,1511.625,2807,2009,Good
2319,GAUTAMINANGODAVARI RIVER,R ANCHARAKANDY AT MERUVAMBA,28,6.4,6.4,1303.375,1.2,0.13,168,303,2009,Good
2326,GAUTAMINANGODAVARI RIVER,R KORAYAR AT KANJIKODE,27,6.2,7.6,498,0.4,0.28,613,1400,2009,Good
2331,GAUTAMINANGODAVARI RIVER,R BHARATHAPUZHA AT KUTTIPPURAM,27,6.8,7.5,119,0.4,0.18,478,918,2009,Good
2332,GAUTAMINANGODAVARI RIVER,R BHARATHAPUZHA AT PATTAMBI,27,7.1,7.6,161,0.5,0.19,710,1675,2009,Good
2333,GAUTAMINANGODAVARI RIVER,RIVER PERIYAR AT MUPPATHADAM,28,5.9,6.7,70,1.7,0.5,74,428,2009,Good
2334,GAUTAMINANGODAVARI RIVER,RIVER PERIYAR AT PATHALAM,28,5.8,6.5,864,1.5,0.37,199,876,2009,Good
2335,GAUTAMINANGODAVARI RIVER,R PERIYAR AT KALAMASSERY,29,4.7,6.6,69,1.8,0.26,234,1083,2009,Poor
2336,GAUTAMINANGODAVARI RIVER,R PERIYAR AT PURAPPALLIKAVU,28,6.5,6.6,1204,1.2,0.24,175,689,2009,Good
2337,GAUTAMINANGODAVARI RIVER,R KADAMBAYAR AT BRAHMAPURAM,28,4.0125,6.2,129,2.2,0.48,351,882,2009,Poor
2338,GAUTAMINANGODAVARI RIVER,R KADAMBAYAR AT MANCKAKADAVU,28,4.0125,6.3,73,1.5,0.12,298,1225,2009,Poor
1448,GAUTAMINANGODAVARI RIVER,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",28,7,7.5,226,1.1,2.3,3,83,2009,Good
1455,GAUTAMINANGODAVARI RIVER,"RUSHIKULYA AT GANJAM U/S, ORISSA",30,7.7,8.1,330,1.9,0.9,1511.625,3025,2009,Good
1456,GAUTAMINANGODAVARI RIVER,"RUSHIKULYA AT GANJAM D/S, ORISSA",30,7.5,7.9,1303.375,1.3,0.6,613,868,2009,Good
1642,GAUTAMINANGODAVARI RIVER,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",28,7.2,8.2,315,1.7,1.7,1511.625,4068.625,2009,Good
1643,GAUTAMINANGODAVARI RIVER,"NAGAVALLI AT RAYAGADA D/S, ORISSA",28,7.6,8.1,301,1.5,0.5,1511.625,4068.625,2009,Good
2422,GAUTAMINANGODAVARI RIVER,"NAGAVALI PENTA U/S, JAYKAYPUR TOWN",28,7.3,8,225,1.3,0.5,1295,2175,2009,Good
2423,GAUTAMINANGODAVARI RIVER,"BUDHABALANGA, D/S OF BARIPADA TOWN",27,7.4,8,238,1.9,0.2,1511.625,4068.625,2009,Good
2424,GAUTAMINANGODAVARI RIVER,BUDHABALANGA AT BALASORE D/S,27,7.2,7.7,835,2,0.7,1511.625,2750,2009,Good
2425,GAUTAMINANGODAVARI RIVER,"RIVER KERANDI (INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",29,7.2,7.8,169,1.3,0.4,328,690,2009,Good
2426,GAUTAMINANGODAVARI RIVER,Vansdhara MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),28,7,8.1,240,1,0.4,785,1525,2009,Good
2427,GAUTAMINANGODAVARI RIVER,Vansdhara GUNUPUR (INTERSTATE BOUNDRY),29,7.4,8.1,153,1.7,0.5,505,1105,2009,Good
2442,GAUTAMINANGODAVARI RIVER,GAUTAMINANGODAVARI RIVER,33,7.7,7.8,220,4,2.58,221,468,2009,Good
2443,GAUTAMINANGODAVARI RIVER,GAUTAMINANGODAVARI RIVER,33,7.1,7.6,406,3,2.58,221,468,2009,Good
2444,GAUTAMINANGODAVARI RIVER,CORINGA RIVER,33,6.8,7.4,309,7,2.58,221,468,2009,Good
2445,GAUTAMINANGODAVARI RIVER,MAHE RIVER,28,5.1,8.4,1303.375,3,2.58,221,468,2009,Good
1685,GAUTAMINANGODAVARI RIVER,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",21,7.6,7.9,446,2.6,1.4,221,468,2009,Good
1159,GAUTAMINANGODAVARI RIVER,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",24,7.4,6.8,337,1.3,0.1,115,208,2009,Good
1160,GAUTAMINANGODAVARI RIVER,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",28,7.5,6.7,180,1.3,0.1,100,176,2009,Good
1161,GAUTAMINANGODAVARI RIVER,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",28,6.9,6.8,127,2.4,0.1,222,357,2009,Good
1162,GAUTAMINANGODAVARI RIVER,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",30,7,7,305,1.5,0.1,113,191,2009,Good
1328,GAUTAMINANGODAVARI RIVER,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",27,7.2,6.7,323,1.6,0.1,94,167,2009,Good
1329,GAUTAMINANGODAVARI RIVER,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",26,7.4,6.7,364,1.6,0.1,91,150,2009,Good
1330,GAUTAMINANGODAVARI RIVER,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",29,7.5,7.2,473,2.1,0.1,220,338,2009,Good
1450,GAUTAMINANGODAVARI RIVER,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",26,6.7,7.4,544,2,0.3,158,253,2009,Good
1444,GAUTAMINANGODAVARI RIVER,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",27,7,7.2,286,7.2,0.9,85,189,2009,Good
1892,GAUTAMINANGODAVARI RIVER,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,28,6.4,7,307,1,0.516,457,507,2009,Good
1894,GAUTAMINANGODAVARI RIVER,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,29,6.6,7.1,250,1.5,0.516,74,544,2009,Good
2352,GAUTAMINANGODAVARI RIVER,"RIVER VAMSHADHARA, KALINGAPATNAM, VIZIANAGARAM",28,6.5,7.9,566,0.9,2.58,3,32,2009,Good
1023,GAUTAMINANGODAVARI RIVER,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",22,6,7.3,755,6,2.1,1000,4068.625,2009,Good
1024,GAUTAMINANGODAVARI RIVER,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",21,4.9,7.4,892,7.2,2.58,1511.625,4068.625,2009,Poor
1025,GAUTAMINANGODAVARI RIVER,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",22,6.4,7.1,1085,7.2,2.58,221,468,2009,Good
1026,GAUTAMINANGODAVARI RIVER,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",20.05,5.6,8.1,905,7.2,2.58,221,468,2009,Good
1295,GAUTAMINANGODAVARI RIVER,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",22,5,6.7,813,7.2,2.2,1300,4068.625,2009,Good
1473,GAUTAMINANGODAVARI RIVER,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",21,5.6,7.3,964,7.2,2.58,1511.625,4068.625,2009,Good
1698,GAUTAMINANGODAVARI RIVER,"GHAGGAR AT D/S CHHATBIR, PUNJAB",20.05,5.7,7.4,968,7.2,2.58,1511.625,4068.625,2009,Good
1699,GAUTAMINANGODAVARI RIVER,"GHAGGAR AT U/S DHAKANSU NALLAH, PUNJAB",21,5.3,7.4,779,7.2,2.58,1511.625,4068.625,2009,Good
